id,name,addr,lat,lng,dong
262,신행복약국,제주특별자치도 제주시 노형8길 2 ,33.4843262448719,126.477346169156,노형동
263,보람약국,제주특별자치도 제주시 고마로 53 ,33.509500248517,126.53970403748,일도이동
264,정성약국,제주특별자치도 제주시 관덕로 66 ,33.5128681419798,126.526286786596,일도일동
265,외도약국,"제주특별자치도 제주시 우정로 70, 1층 ",33.4866169440338,126.430634004825,외도일동
266,봄날온누리약국,"제주특별자치도 제주시 조천읍 신북로 46, 1층",33.532867261547,126.619214304059,조천읍 신촌리
267,한일온누리약국,"제주특별자치도 제주시 평전1길 20, 1층 ",33.5005900226372,126.517136710182,삼도일동
268,새중앙약국,"제주특별자치도 제주시 중앙로 61, 1층 ",33.5126642987908,126.52480539172,이도일동
269,더조은약국,"제주특별자치도 제주시 과원로 110, 1층 104호 ",33.4793623460299,126.493480157363,연동
270,스카이약국,"제주특별자치도 제주시 1100로 3323, 1층 ",33.4830018418011,126.480399348849,노형동
271,사랑약국,제주특별자치도 제주시 중앙로 286 ,33.4947573297223,126.532961293435,이도이동
272,영주약국,제주특별자치도 제주시  연신로  46 ,33.4969993645896,126.546270581436,이도이동
273,올리브약국,제주특별자치도 제주시 동광로 133 ,33.5080772083926,126.540781688451,일도이동
274,인화온누리약국,제주특별자치도 제주시 동광로 110 ,33.5061298401656,126.539246511365,일도이동
275,동백약국,"제주특별자치도 제주시 애월읍 하귀9길 1, 1층 103호",33.4867393589107,126.414969308735,애월읍 하귀1리
276,가까운약국,"제주특별자치도 제주시 원노형남1길 11, 1층 106호 ",33.4842475132455,126.481741909052,노형동
277,봄여울약국,"제주특별자치도 제주시 신설로7길 57, 제이힐링센터 지하 1층 ",33.4956872529164,126.54722579155,이도이동
278,우리들약국,제주특별자치도 제주시 우정로 56 ,33.4879769858243,126.430731090549,외도일동
279,혜명한약국,"제주특별자치도 제주시 서광로2길 11-1, 1층 ",33.4992156607582,126.513157026035,오라일동
280,조은약국,제주특별자치도 제주시 동문로20길 1 ,33.5136308871107,126.53663219695,일도이동
281,신통약국,"제주특별자치도 서귀포시 대정읍 중산간서로 2276, B동 101호",33.2805173683295,126.285321322368,대정읍 구억리
282,김약국,제주특별자치도 서귀포시 중정로 54-1 ,33.247510255393,126.562227565513,서귀동
283,서귀포약국,제주특별자치도 서귀포시 중앙로 89 ,33.2525963969071,126.56042567209,서귀동
284,열방약국,제주특별자치도 서귀포시 일주동로 8673 ,33.2530375468745,126.561825917453,서귀동
285,태양약국,제주특별자치도 서귀포시 성산읍 고성오조로  67,33.4495805003363,126.914591544548,성산읍 고성리
286,다온약국,제주특별자치도 서귀포시 중문로 7 ,33.2526933883842,126.423027950794,중문동
287,늘푸른약국,제주특별자치도 서귀포시 중정로 50 ,33.2473868717569,126.561678459094,서귀동
288,동문약국,"제주특별자치도 서귀포시 중정로 109, 102호 ",33.2488319496571,126.568157487976,서귀동
289,은혜약국,제주특별자치도 서귀포시 표선면 표선관정로 97 ,33.3243350949031,126.830856774379,표선면 표선리
290,봄봄약국,제주특별자치도 서귀포시 대청로25번길 4 ,33.252832994618,126.502693911398,강정동
291,동홍약국,제주특별자치도 서귀포시 동홍중앙로 49 ,33.2550558185613,126.57183575331,동홍동
292,한양약국,제주특별자치도 서귀포시 안덕면 화순로 110,33.246597621688,126.334628962566,안덕면 화순리
293,한마음약국,제주특별자치도 서귀포시 천제연로 210-1 ,33.2514862520162,126.427035601764,중문동
294,은성약국,제주특별자치도 서귀포시 중앙로42번길 46 ,33.2493234792876,126.566332353578,서귀동
295,서귀포스타약국,제주특별자치도 서귀포시 태평로 505 ,33.2503361869915,126.571403032281,동홍동
296,동남온누리약국,"제주특별자치도 서귀포시 성산읍 일출로 4, 케이빌딩",33.4471015213541,126.913295187203,성산읍 고성리
297,고은약국,제주특별자치도 서귀포시 남원읍 태위로 691,33.2796337348585,126.720287003432,남원읍 남원리
298,광진당약국,제주특별자치도 서귀포시 중정로 68 ,33.2478088871494,126.563616322029,서귀동
299,흙한약국,"제주특별자치도 서귀포시 대정읍 상모대서로20번길 17, 2층",33.2253224046196,126.25851816023,대정읍 상모리
300,정약국,제주특별자치도 서귀포시 하신상로 32 ,33.2634809273589,126.617710314541,하효동
301,위미약국,제주특별자치도 서귀포시 남원읍 태위로 127 ,33.2750026890019,126.661077147004,남원읍 위미리
302,안덕유선약국,"제주특별자치도 서귀포시 안덕면 화순로 132, 1층",33.2465493071016,126.332309568164,안덕면 화순리
303,오름약국,제주특별자치도 서귀포시 중정로 70 ,33.24777808645,126.563831943749,서귀동
304,최고약국,제주특별자치도 서귀포시 일주동로 8696 ,33.2531057421979,126.559359771186,서홍동
305,용머리약국,제주특별자치도 서귀포시 안덕면 사계남로216번길 29,33.2338148222884,126.310356250691,안덕면 사계리
306,감귤약국,제주특별자치도 서귀포시 동문로 64,33.2490218148027,126.566881751223,서귀동
307,모슬포약국,"제주특별자치도 서귀포시 대정읍 신영로 75, 1층",33.2209996508654,126.250818317088,대정읍 하모리
308,금강한약국,제주특별자치도 서귀포시 신서로 69 ,33.2564793775915,126.505299797753,강정동
