CMPNM_NM,ADSTRD_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE
섬채,오라동,한식,단품요리 전문,0.2025,0.2225,0.0075,0.0625,0.0225,0.1525
해피누들 공단점,화북동,한식,단품요리 전문,0.6309523809523809,0.8852380952380953,0.01,0.08,0.051428571428571435,0.3419047619047619
육장갈비삼도점,삼도1동,한식,단품요리 전문,1.63875,0.70875,0.02,0.06125,0.12,0.30125
정가네연탄구이,성산읍,한식,고기,1.59375,0.7479166666666667,0.14291666666666666,0.32958333333333334,0.27291666666666664,0.5337500000000001
카페 오버더윈도우,정방동,카페,커피,0.10538461538461538,0.2653846153846154,0.023846153846153847,0.24153846153846154,0.03153846153846154,0.3038461538461539
제주도의푸른밤,구좌읍,한식,단품요리 전문,0.1880952380952381,0.20666666666666667,0.030476190476190476,0.15904761904761905,0.04,0.21000000000000002
공일공회센터,일도2동,아시아음식,일식,0.98625,0.70875,0.01,0.04375,0.06625,0.27375
피자탑성산점,성산읍,패스트푸드,피자,0.2796774193548387,0.40838709677419355,0.027741935483870966,0.27322580645161293,0.04709677419354839,0.37709677419354837
산방산우리동네,안덕면,한식,가정식,0.46,0.16264705882352942,0.08029411764705882,0.16205882352941176,0.11205882352941177,0.19323529411764706
동아리화북주공점,화북동,주점및주류판매,꼬치구이,0.76375,0.58,0.005,0.01125,0.0475,0.16125
서리서리멸치국수 제주점,노형동,간식,면류,0.31,0.78,0.01,0.1,0.05,0.35
목커리 해물칼국수,애월읍,한식,단품요리 전문,0.1675,0.255,0.02625,0.23125,0.0325,0.2825
연두랑고갈비,이도2동,한식,갈비,0.27375,0.26625000000000004,0.0,0.007083333333333333,0.023333333333333334,0.1025
한라반점,대륜동,아시아음식,중식,0.63,0.9472727272727273,0.013636363636363636,0.1309090909090909,0.051818181818181826,0.4263636363636364
누나홀닭 아라점,아라동,패스트푸드,치킨,0.39916666666666667,0.32583333333333336,0.004166666666666667,0.03,0.0275,0.12583333333333332
미보삿뽀로참치,연동,일식.회,참치,1.165,0.33999999999999997,0.04,0.075,0.15000000000000002,0.20500000000000002
소규모,안덕면,한식,가정식,0.4927272727272727,0.48818181818181816,0.10484848484848484,0.4724242424242424,0.13787878787878788,0.5781818181818181
컬투치킨서귀포혁신도시점,대천동,패스트푸드,치킨,0.215,0.42,0.0,0.04,0.025,0.275
술집마씸,조천읍,주점 및 주류판매,꼬치구이,0.31,0.25333333333333335,0.013333333333333334,0.07333333333333335,0.03333333333333333,0.19333333333333333
점례네분식(호떡),외도동,한식,분식,0.06333333333333334,0.26571428571428574,0.0,0.012857142857142859,0.004761904761904762,0.10380952380952382
슬레이트룸커피,안덕면,한식,단품요리 전문,0.26857142857142857,0.8371428571428572,0.01,0.18285714285714286,0.024285714285714282,0.3842857142857143
하귀비바리,애월읍,한식,가정식,0.16411764705882353,0.23529411764705882,0.006764705882352942,0.051176470588235295,0.019705882352941177,0.12588235294117647
청춘괴기 동홍점,동홍동,한식,가정식,0.7685714285714286,0.34785714285714286,0.03142857142857143,0.06892857142857142,0.08107142857142857,0.18714285714285714
동아리꼬치구이,중앙동,주점 및 주류판매,꼬치구이,0.33666666666666667,0.22,0.006666666666666667,0.016666666666666666,0.03333333333333333,0.12666666666666668
제주창스닥,연동,한식,단품요리 전문,0.531,0.41500000000000004,0.004,0.025,0.06,0.185
프라이드프라이드,화북동,한식,가정식,0.6729411764705882,0.6491176470588236,0.0023529411764705885,0.014705882352941176,0.0561764705882353,0.23176470588235293
홍쉐프의중국집,대천동,중식,중식,0.54,0.7749999999999999,0.04,0.235,0.095,0.52
케이크 서프라이즈 제주,아라동,한식,단품요리 전문,0.07454545454545455,0.17,0.0018181818181818182,0.021818181818181816,0.009090909090909092,0.08636363636363636
아자부,중앙동,일식.회,일식,1.025,0.28,0.04,0.055,0.15000000000000002,0.16
솔동산고기국수,송산동,한식,가정식,0.6900000000000001,0.9120000000000001,0.146,0.8480000000000001,0.176,0.9560000000000001
청보리,연동,한식,단품요리 전문,0.2411111111111111,0.18666666666666665,0.006666666666666666,0.025555555555555557,0.031111111111111114,0.08444444444444445
연화키친,애월읍,간식,분식,0.1728125,0.1909375,0.0315625,0.18375,0.0440625,0.2265625
잇츠오케이크(It's o cake),노형동,한식,단품요리 전문,0.12846153846153846,0.34423076923076923,0.0011538461538461537,0.045384615384615384,0.012307692307692308,0.1523076923076923
계모임,이도2동,한식,가정식,0.33692307692307694,0.39538461538461533,0.0,0.006153846153846154,0.02769230769230769,0.14307692307692307
미미커피,이도2동,음료,커피,0.1884,0.5456,0.0012,0.0328,0.0148,0.1972
의귀리부부막국수,남원읍,한식,면류,0.4242307692307692,0.575,0.03692307692307692,0.23,0.07038461538461539,0.39115384615384613
십원향,노형동,중식,중식,0.18,0.33499999999999996,0.02,0.14,0.04,0.26
모녀식탁,한림읍,한식,가정식,0.25181818181818183,0.3772727272727273,0.002727272727272727,0.02909090909090909,0.02727272727272727,0.16727272727272727
혼디마카롱,일도2동,한식,마카롱,0.12846153846153846,0.23846153846153847,0.0,0.011538461538461537,0.006923076923076922,0.08615384615384616
비비큐 제주봉개점,봉개동,패스트푸드,치킨,0.32,0.38999999999999996,0.0033333333333333335,0.06333333333333334,0.03,0.25666666666666665
피자굽는곰아저씨외도점,외도동,패스트푸드,피자,0.2709375,0.32,0.0003125,0.0121875,0.0228125,0.12625
또부뚜막,애월읍,한식,가정식,0.284,0.31,0.044,0.23399999999999999,0.054000000000000006,0.27999999999999997
피카(Fika),화북동,음료,커피,0.24416666666666667,0.8395833333333332,0.0016666666666666668,0.05416666666666667,0.022500000000000003,0.33416666666666667
바세츠아이스크림승천점,아라동,간식,아이스크림/빙수,0.315,0.8312499999999999,0.000625,0.065,0.023125,0.343125
이츠커피,노형동,한식,커피,0.1623076923076923,0.7715384615384615,0.005384615384615385,0.10692307692307693,0.014615384615384615,0.32230769230769235
한남동그집,정방동,주점및주류판매,꼬치구이,0.2803333333333333,0.23366666666666666,0.008333333333333333,0.033,0.03066666666666667,0.10366666666666666
티바두마리치킨인제점,일도2동,패스트푸드,치킨,0.19578947368421054,0.2663157894736842,0.0,0.002631578947368421,0.01631578947368421,0.09736842105263159
팔로우,동홍동,한식,가정식,0.2655882352941177,0.16411764705882353,0.0035294117647058825,0.013823529411764705,0.025294117647058825,0.06676470588235295
곰표반점,조천읍,중식,중식,0.44166666666666665,0.62,0.02666666666666667,0.12833333333333333,0.0675,0.35083333333333333
마라힐링저지점,한경면,아시아음식,중식,0.14,0.19166666666666665,0.005,0.018333333333333333,0.024999999999999998,0.08166666666666667
홀그레인머스타드,대천동,주점및주류판매,주류,0.21,0.27,0.0,0.01,0.03,0.1
참치라이더,연동,아시아음식,일식,0.71375,0.38,0.01375,0.065,0.0575,0.18250000000000002
돼지공화국,동홍동,고기,돼지고기,0.43000000000000005,0.19,0.015,0.045,0.060000000000000005,0.115
흙집사랑,동홍동,한식,가정식,0.44999999999999996,0.36375,0.0025,0.02125,0.03,0.13625
시카고앤비비큐외도점,외도동,패스트푸드,치킨,0.311875,0.458125,0.0096875,0.066875,0.0334375,0.2125
옵서예,이도2동,한식,가정식,0.2806060606060606,0.3433333333333333,0.03272727272727273,0.21363636363636362,0.053636363636363635,0.306969696969697
돈우촌숯불갈비,성산읍,한식,가정식,0.19,0.1725,0.01625,0.07375,0.0275,0.12375
뜰,연동,한식,가정식,0.4151515151515151,0.18727272727272726,0.004242424242424243,0.006666666666666667,0.03787878787878788,0.07212121212121211
버무리떡볶이한림점,한림읍,분식,분식,0.09,0.3,0.0,0.01,0.01,0.135
연탄석쇠구이,도두동,한식,가정식,0.76625,0.61625,0.0475,0.12875,0.09125,0.31625000000000003
돈까스마을,이도1동,일식.회,돈까스,0.165,0.55,0.0,0.005,0.02,0.235
순(SHUN) 앤스시,노형동,일식.회,일식,0.355,0.32,0.0,0.01,0.045,0.14500000000000002
살레안의고깃,노형동,한식,가정식,1.166470588235294,0.8905882352941177,0.03823529411764706,0.12,0.11,0.37882352941176467
수제홍과일모찌삼화점,삼양동,카페,주스,0.38,0.485,0.005,0.049999999999999996,0.034999999999999996,0.25
신마포갈매기제주시청점,이도2동,한식,단품요리 전문,0.8321052631578948,0.5242105263157896,0.013157894736842105,0.04368421052631579,0.06263157894736841,0.19473684210526318
써니봉,봉개동,한식,단품요리 전문,0.23617647058823527,0.9450000000000001,0.0014705882352941176,0.05029411764705882,0.021176470588235293,0.3635294117647059
성게애빠져,연동,한식,가정식,0.9618181818181818,0.38272727272727275,0.03409090909090909,0.07136363636363637,0.09272727272727273,0.18227272727272725
카페까사벨라,아라동,한식,커피,0.14,0.4566666666666667,0.0033333333333333335,0.049999999999999996,0.02,0.20333333333333334
피자굽는곰아저씨,한림읍,피자.치킨.햄버거,피자,0.19,0.33,0.0,0.03,0.02,0.16
스쿨떡볶이,노형동,간식,분식,0.10380952380952382,0.33999999999999997,0.002857142857142857,0.0642857142857143,0.013333333333333334,0.18571428571428572
한질동네,애월읍,한식,가정식,0.65,0.8005882352941176,0.019705882352941177,0.14029411764705885,0.07147058823529412,0.39441176470588235
고쿠텐서귀포점,대륜동,아시아음식,일식,0.5876190476190476,0.6704761904761904,0.06476190476190477,0.4442857142857143,0.10095238095238096,0.6047619047619047
모모토스트,대정읍,베이커리.디저트,샌드위치/토스트,0.165,0.8400000000000001,0.01,0.15500000000000003,0.025,0.485
마스로,중문동,한식,가정식,1.0561764705882355,0.48411764705882354,0.0561764705882353,0.13147058823529412,0.1361764705882353,0.27558823529411763
제주맘순두부,외도동,한식,단품요리 전문,0.375,0.5275,0.005,0.0275,0.037500000000000006,0.26
맥치킨,삼도1동,패스트푸드,치킨,0.4072413793103448,0.4479310344827586,0.0006896551724137932,0.011379310344827587,0.028620689655172414,0.16241379310344828
체면,한림읍,한식,가정식,0.56,0.7466666666666667,0.07333333333333333,0.5333333333333333,0.11666666666666668,0.86
황재돈,외도동,한식,가정식,0.96625,0.83625,0.0025,0.0225,0.0625,0.31875000000000003
홍이,노형동,양식,양식,0.045454545454545456,0.17393939393939395,0.0,0.006060606060606061,0.0024242424242424242,0.06606060606060607
임꺽정도시락,노형동,한식,도시락,0.20105263157894737,0.34210526315789475,0.0005263157894736842,0.008947368421052633,0.01368421052631579,0.10526315789473684
애니커피하우스,중앙동,카페,커피,0.185,0.465,0.005,0.08499999999999999,0.02,0.26
앵콜열무냉면,대륜동,한식,단품요리 전문,0.12666666666666668,0.16666666666666666,0.0,0.02333333333333333,0.008333333333333333,0.06333333333333334
코우,대천동,아시아음식,일식,1.6440625,0.703125,0.1915625,0.3584375,0.31375000000000003,0.551875
연동돈우가,연동,한식,돼지고기,1.0708333333333333,0.33499999999999996,0.0075,0.010833333333333334,0.09458333333333334,0.12416666666666666
춘천명동닭갈비 한라초점,연동,한식,갈비,0.7366666666666667,0.6,0.006666666666666667,0.013333333333333334,0.10000000000000002,0.22666666666666666
명랑부대찌개 외도점,외도동,한식,단품요리 전문,0.23727272727272727,0.5909090909090909,0.0036363636363636364,0.045454545454545456,0.028181818181818183,0.2609090909090909
공설길,오라동,한식,가정식,0.19347826086956524,0.41739130434782606,0.0,0.00826086956521739,0.012608695652173912,0.15391304347826087
일공공편백샤브서귀포점,동홍동,한식,단품요리 전문,0.515,0.26,0.0,0.005,0.03,0.05500000000000001
오븐에빠진닭 제주신서귀포점,대륜동,피자.치킨.햄버거,치킨,1.2361538461538462,0.8453846153846154,0.07923076923076923,0.22307692307692306,0.20692307692307693,0.5007692307692307
쏘자토스트,한림읍,간식,샌드위치/토스트,0.1781818181818182,0.5881818181818181,0.0018181818181818182,0.05909090909090909,0.023636363636363636,0.26545454545454544
킴스딜리버리,연동,한식,가정식,0.21000000000000002,0.302,0.004,0.037,0.026000000000000002,0.148
돈사무소노형점,노형동,한식,돼지고기,1.7669230769230768,0.7215384615384616,0.05615384615384615,0.12000000000000001,0.1623076923076923,0.33153846153846156
알작지,외도동,한식,단품요리 전문,0.391,0.40099999999999997,0.012,0.08299999999999999,0.034,0.20500000000000002
구이랑돔베보쌈,대천동,한식,가정식,0.26,0.29,0.0125,0.0975,0.0325,0.19375
만사오케이,삼도2동,피자.치킨.햄버거,피자,0.13,0.42,0.0,0.03,0.01,0.2
허밍브래드,정방동,베이커리.디저트,베이커리,0.07,0.21999999999999997,0.005,0.07,0.01,0.15
명자네,연동,간식,분식,0.25,0.27,0.02,0.1,0.05,0.18
정주네 식당,건입동,한식,가정식,0.24323529411764705,0.27382352941176474,0.05205882352941177,0.26411764705882357,0.07117647058823529,0.3264705882352941
오마이양대창 제주외도점,외도동,고기,곱창,0.75,0.42,0.005,0.035,0.08,0.20500000000000002
해오라기,일도2동,한식,단품요리 전문,0.2477777777777778,0.15777777777777777,0.0,0.001851851851851852,0.016296296296296295,0.054814814814814816
세광양대창 제주연동점,연동,한식,단품요리 전문,1.98,0.9025,0.08750000000000001,0.21875,0.2175,0.54125
머그라이,애월읍,한식,단품요리 전문,0.8154545454545455,0.7545454545454546,0.042727272727272725,0.16,0.12545454545454546,0.4145454545454546
사쿠라인,이도2동,한식,단품요리 전문,1.24,0.32571428571428573,0.002857142857142857,0.0071428571428571435,0.11714285714285713,0.13428571428571429
죽이야기 제주삼화점,삼양동,한식,단품요리 전문,0.383,0.7585,0.003,0.036,0.0245,0.26349999999999996
이디가카,화북동,한식,가정식,0.5721428571428572,0.43,0.0,0.005714285714285714,0.03642857142857143,0.15714285714285717
강명선샤브샤브,연동,한식,단품요리 전문,1.32625,0.67625,0.055,0.195,0.13875,0.41375
그래,아라동,한식,가정식,0.32999999999999996,0.22599999999999998,0.002,0.014000000000000002,0.02,0.066
김순례닭강정 신제주점,연동,패스트푸드,치킨,0.14,0.23,0.01,0.06,0.03,0.13
할머니집,조천읍,한식,가정식,0.6180952380952381,0.9219047619047619,0.02,0.15857142857142859,0.05571428571428571,0.4276190476190476
안트레밀,이도2동,한식,단품요리 전문,0.2672727272727273,0.7477272727272727,0.004545454545454546,0.07136363636363637,0.02681818181818182,0.32954545454545453
어우렁더우렁,화북동,한식,가정식,1.2291176470588234,0.525,0.007647058823529412,0.012352941176470587,0.10294117647058823,0.19205882352941178
열두달,한경면,한식,단품요리 전문,0.21558823529411764,0.4632352941176471,0.033823529411764704,0.30676470588235294,0.05,0.41764705882352937
꼬꼬반점,이도2동,아시아음식,중식,0.3370967741935484,0.49,0.0025806451612903226,0.022903225806451613,0.026774193548387094,0.18193548387096772
피자탑(표선점),표선면,피자.치킨.햄버거,피자,0.11,0.16,0.01,0.06,0.015,0.12
식빵집,연동,간식,베이커리,0.30333333333333334,0.974,0.0026666666666666666,0.05633333333333333,0.02733333333333333,0.37633333333333335
향구식당,한림읍,한식,가정식,0.4505882352941177,0.2852941176470588,0.0461764705882353,0.16852941176470587,0.07823529411764707,0.245
삼다숯불갈비,정방동,한식,갈비,0.93,0.38166666666666665,0.07333333333333333,0.16125,0.145,0.27
바베큐통족구이 중문점,중문동,고기,보쌈,0.7184615384615385,0.5084615384615385,0.023846153846153847,0.0776923076923077,0.09846153846153846,0.25923076923076926
하우다,조천읍,한식,단품요리 전문,0.11761904761904762,0.2580952380952381,0.004761904761904762,0.08095238095238096,0.012380952380952381,0.1561904761904762
불불이족발 제주삼화점,삼양동,고기,보쌈,1.0754545454545454,0.5218181818181818,0.010909090909090908,0.019090909090909092,0.11272727272727273,0.22
